alumno_id;codigo_clase;auton1;condeval1
311010614.0;G62Z2BT8;5;5
311010615.0;G62Z2BT8;5;5
311010616.0;G62Z2BT8;5;1
311010617.0;G62Z2BT8;5;1
311010618.0;G62Z2BT8;5;1
311010701.0;ECN8JDGL;4;2
311010702.0;ECN8JDGL;4;5
311010703.0;ECN8JDGL;5;3
311010704.0;ECN8JDGL;4;1
311010705.0;ECN8JDGL;1;2
311010706.0;ECN8JDGL;5;1
311010707.0;ECN8JDGL;5;1
311010708.0;ECN8JDGL;5;1
311010709.0;ECN8JDGL;4;1
311010710.0;ECN8JDGL;4;5
311010711.0;ECN8JDGL;5;1
311010712.0;ECN8JDGL;4;5
311010713.0;ECN8JDGL;4;5
311010714.0;ECN8JDGL;5;5
311010715.0;ECN8JDGL;5;1
311010716.0;ECN8JDGL;3;1
311010717.0;ECN8JDGL;5;1
311010718.0;ECN8JDGL;4;5
311010719.0;ECN8JDGL;4;5
311010720.0;ECN8JDGL;4;1
311010801.0;F7PDYXYK;5;2
311010802.0;F7PDYXYK;5;2
311010803.0;F7PDYXYK;4;1
311010804.0;F7PDYXYK;4;5
311010805.0;F7PDYXYK;5;1
311010806.0;F7PDYXYK;5;1
311010807.0;F7PDYXYK;5;1
311010808.0;F7PDYXYK;5;2
311010809.0;F7PDYXYK;4;3
311010810.0;F7PDYXYK;5;1
311010811.0;F7PDYXYK;5;1
311010812.0;F7PDYXYK;5;1
311010813.0;F7PDYXYK;4;1
311010814.0;F7PDYXYK;5;4
311010815.0;F7PDYXYK;5;4
311010816.0;F7PDYXYK;5;1
311010817.0;F7PDYXYK;5;1
311010818.0;F7PDYXYK;5;1
311010901.0;6EKKYZ6J;5;1
311010902.0;6EKKYZ6J;5;1
311010903.0;6EKKYZ6J;3;2
311010904.0;6EKKYZ6J;5;1
311010905.0;6EKKYZ6J;5;1
311010906.0;6EKKYZ6J;4;1
311010907.0;6EKKYZ6J;4;2
311010908.0;6EKKYZ6J;5;2
311010909.0;6EKKYZ6J;4;4
311010910.0;6EKKYZ6J;4;4
311010911.0;6EKKYZ6J;4;2
311010912.0;6EKKYZ6J;4;1
311010913.0;6EKKYZ6J;4;2
311011001.0;DJNLNPWJ;4;2
311011002.0;DJNLNPWJ;4;1
311011003.0;DJNLNPWJ;5;1
311011004.0;DJNLNPWJ;4;3
311011005.0;DJNLNPWJ;5;1
311011006.0;DJNLNPWJ;4;1
311011007.0;DJNLNPWJ;3;4
311011008.0;DJNLNPWJ;5;5
311011009.0;DJNLNPWJ;5;3
311011010.0;DJNLNPWJ;4;4
311011011.0;DJNLNPWJ;5;1
311011012.0;DJNLNPWJ;4;2
311011013.0;DJNLNPWJ;4;2
311011014.0;DJNLNPWJ;4;1
311011015.0;DJNLNPWJ;4;3
311011016.0;DJNLNPWJ;4;2
312010101.0;W7TFRHD2;5;1
312010102.0;W7TFRHD2;3;4
312010103.0;W7TFRHD2;3;5
312010104.0;W7TFRHD2;3;5
312010105.0;W7TFRHD2;3;1
312010106.0;W7TFRHD2;4;1
312010107.0;W7TFRHD2;4;3
312010108.0;W7TFRHD2;4;2
312010109.0;W7TFRHD2;5;1
312010110.0;W7TFRHD2;4;5
312010111.0;W7TFRHD2;4;2
312010112.0;W7TFRHD2;3;2
312010113.0;W7TFRHD2;3;1
312010114.0;W7TFRHD2;3;1
312010115.0;W7TFRHD2;4;1
312010116.0;W7TFRHD2;3;1
312010117.0;W7TFRHD2;4;4
312010118.0;W7TFRHD2;5;1
312010119.0;W7TFRHD2;4;1
312010120.0;W7TFRHD2;4;2
312010121.0;W7TFRHD2;5;1
312010122.0;W7TFRHD2;5;1
312010201.0;M82DBY4N;5;1
312010202.0;M82DBY4N;5;1
312010203.0;M82DBY4N;5;1
312010204.0;M82DBY4N;5;1
312010205.0;M82DBY4N;5;1
312010206.0;M82DBY4N;5;1
312010207.0;M82DBY4N;4;4
312010208.0;M82DBY4N;3;4
312010209.0;M82DBY4N;5;1
312010210.0;M82DBY4N;4;1
312010211.0;M82DBY4N;4;4
312010212.0;M82DBY4N;3;1
312010213.0;M82DBY4N;4;1
312010214.0;M82DBY4N;5;1
312010215.0;M82DBY4N;5;1
312010216.0;M82DBY4N;4;1
312010217.0;M82DBY4N;4;1
312010218.0;M82DBY4N;4;1
312010219.0;M82DBY4N;4;1
312010220.0;M82DBY4N;4;5
312010221.0;M82DBY4N;5;1
312010222.0;M82DBY4N;4;1
312010223.0;M82DBY4N;5;1
312010224.0;M82DBY4N;5;1
312010225.0;M82DBY4N;5;1
312010226.0;M82DBY4N;4;1
312010227.0;M82DBY4N;1;1
312010228.0;M82DBY4N;4;1
312010229.0;M82DBY4N;2;1
312010230.0;M82DBY4N;5;1
312010301.0;MRXHS2LT;5;1
312010302.0;MRXHS2LT;5;5
312010303.0;MRXHS2LT;5;2
312010304.0;MRXHS2LT;4;4
312010305.0;MRXHS2LT;4;1
312010306.0;MRXHS2LT;4;2
312010307.0;MRXHS2LT;5;2
312010308.0;MRXHS2LT;4;2
312010309.0;MRXHS2LT;4;1
312010310.0;MRXHS2LT;5;1
312010311.0;MRXHS2LT;3;1
312010312.0;MRXHS2LT;5;1
312010313.0;MRXHS2LT;5;4
312010314.0;MRXHS2LT;5;2
312010315.0;MRXHS2LT;1;1
312010401.0;83MKK27U;4;2
312010402.0;83MKK27U;4;3
312010403.0;83MKK27U;5;4
312010404.0;83MKK27U;4;3
312010405.0;83MKK27U;4;4
312010406.0;83MKK27U;5;1
312010407.0;83MKK27U;5;1
312010408.0;83MKK27U;5;1
312010409.0;83MKK27U;5;1
312010410.0;83MKK27U;4;1
312010411.0;83MKK27U;5;2
312010412.0;83MKK27U;5;1
312010413.0;83MKK27U;4;5
312010414.0;83MKK27U;5;5
312010415.0;83MKK27U;4;1
312010416.0;83MKK27U;4;2
312010417.0;83MKK27U;4;3
312010418.0;83MKK27U;4;1
312010419.0;83MKK27U;4;4
312010420.0;83MKK27U;4;2
312010421.0;83MKK27U;4;1
312010501.0;7WDDZ5N6;4;5
312010502.0;7WDDZ5N6;5;1
312010503.0;7WDDZ5N6;3;1
312010504.0;7WDDZ5N6;5;1
312010505.0;7WDDZ5N6;3;4
312010506.0;7WDDZ5N6;5;5
312010507.0;7WDDZ5N6;5;5
312010508.0;7WDDZ5N6;5;5
312010509.0;7WDDZ5N6;5;1
312010510.0;7WDDZ5N6;5;1
312010511.0;7WDDZ5N6;4;1
312010512.0;7WDDZ5N6;5;1
312010601.0;4YZLHNB2;5;1
312010602.0;4YZLHNB2;5;1
312010603.0;4YZLHNB2;5;1
312010604.0;4YZLHNB2;4;2
312010605.0;4YZLHNB2;4;3
312010606.0;4YZLHNB2;4;1
312010607.0;4YZLHNB2;5;5
312010608.0;4YZLHNB2;4;4
312010609.0;4YZLHNB2;3;3
312010610.0;4YZLHNB2;5;1
312010611.0;4YZLHNB2;4;2
312010612.0;4YZLHNB2;5;1
312010613.0;4YZLHNB2;5;2
312010614.0;4YZLHNB2;5;1
312010615.0;4YZLHNB2;5;1
312010616.0;4YZLHNB2;4;5
312010617.0;4YZLHNB2;5;1
312010618.0;4YZLHNB2;5;4
312010619.0;4YZLHNB2;4;1
312010620.0;4YZLHNB2;3;1
312010621.0;4YZLHNB2;4;1
312010622.0;4YZLHNB2;5;1
312010623.0;4YZLHNB2;3;5
312010624.0;4YZLHNB2;3;5
312010625.0;4YZLHNB2;4;1
312010626.0;4YZLHNB2;4;4
312020701.0;PTYG86EM;4;4
312010701.0;6W3A4AKP;5;1
312010702.0;6W3A4AKP;3;1
312010703.0;6W3A4AKP;5;3
312010704.0;6W3A4AKP;4;1
312010705.0;6W3A4AKP;4;4
312010706.0;6W3A4AKP;3;4
312010707.0;6W3A4AKP;4;1
312010708.0;6W3A4AKP;4;2
312010709.0;6W3A4AKP;4;1
312010710.0;6W3A4AKP;3;1
312010711.0;6W3A4AKP;5;1
312010712.0;6W3A4AKP;2;4
312010713.0;6W3A4AKP;4;4
312010714.0;6W3A4AKP;5;1
312010715.0;6W3A4AKP;4;1
312010716.0;6W3A4AKP;5;1
312010717.0;6W3A4AKP;3;1
312010718.0;6W3A4AKP;4;1
312010719.0;6W3A4AKP;4;1
312010720.0;6W3A4AKP;4;1
312010721.0;6W3A4AKP;5;1
312010722.0;6W3A4AKP;5;1
312010723.0;6W3A4AKP;4;2
312010724.0;6W3A4AKP;5;1
312010725.0;6W3A4AKP;5;1
312010726.0;6W3A4AKP;3;1
312010727.0;6W3A4AKP;5;1
312010801.0;M7VQF7HU;5;4
312010802.0;M7VQF7HU;4;3
312010803.0;M7VQF7HU;3;4
312010804.0;M7VQF7HU;4;3
312010805.0;M7VQF7HU;5;1
312010806.0;M7VQF7HU;4;1
312010807.0;M7VQF7HU;5;4
312010808.0;M7VQF7HU;5;4
312010809.0;M7VQF7HU;3;1
312010810.0;M7VQF7HU;5;1
312010811.0;M7VQF7HU;5;1
312010812.0;M7VQF7HU;5;1
312010813.0;M7VQF7HU;5;1
312010814.0;M7VQF7HU;5;2
312010815.0;M7VQF7HU;4;1
312010816.0;M7VQF7HU;5;1
312010817.0;M7VQF7HU;5;1
312010818.0;M7VQF7HU;5;1
312010819.0;M7VQF7HU;4;3
312010820.0;M7VQF7HU;5;1
312010821.0;M7VQF7HU;5;1
312010822.0;M7VQF7HU;5;1
312010823.0;M7VQF7HU;2;2
312010901.0;DVAP6E7A;5;1
312010902.0;DVAP6E7A;5;1
312010903.0;DVAP6E7A;4;3
312010904.0;DVAP6E7A;4;1
312010905.0;DVAP6E7A;5;1
312010906.0;DVAP6E7A;4;1
312010907.0;DVAP6E7A;4;1
312010908.0;DVAP6E7A;5;1
312010909.0;DVAP6E7A;3;1
312010910.0;DVAP6E7A;4;1
312010911.0;DVAP6E7A;4;1
312010912.0;DVAP6E7A;5;3
312010913.0;DVAP6E7A;3;4
312010914.0;DVAP6E7A;4;1
312010915.0;DVAP6E7A;4;1
312010916.0;DVAP6E7A;5;1
312010917.0;DVAP6E7A;3;1
312010918.0;DVAP6E7A;4;1
312010919.0;DVAP6E7A;4;4
312010920.0;DVAP6E7A;4;2
312010921.0;DVAP6E7A;4;1
312010922.0;DVAP6E7A;5;3
312010923.0;DVAP6E7A;3;3
312010924.0;DVAP6E7A;4;1
312010925.0;DVAP6E7A;4;1
312010926.0;DVAP6E7A;3;3
312010927.0;DVAP6E7A;3;2
312010928.0;DVAP6E7A;4;1
313010101.0;HLXXX4T2;4;2
313010102.0;HLXXX4T2;4;3
313010103.0;HLXXX4T2;4;3
313010104.0;HLXXX4T2;5;1
313010105.0;HLXXX4T2;5;1
313010106.0;HLXXX4T2;4;3
313010107.0;HLXXX4T2;3;3
313010108.0;HLXXX4T2;5;1
313010109.0;HLXXX4T2;3;2
313010110.0;HLXXX4T2;4;3
313010111.0;HLXXX4T2;3;4
313010112.0;HLXXX4T2;5;3
313010113.0;HLXXX4T2;5;1
313010201.0;KPM6X4NK;4;1
313010202.0;KPM6X4NK;4;1
313010203.0;KPM6X4NK;5;2
313010204.0;KPM6X4NK;5;4
313010205.0;KPM6X4NK;2;5
313010206.0;KPM6X4NK;5;1
313010207.0;KPM6X4NK;4;2
313010208.0;KPM6X4NK;5;2
313010209.0;KPM6X4NK;5;1
313010210.0;KPM6X4NK;4;2
313010211.0;KPM6X4NK;5;1
313020301.0;JC9UAUWG;5;1
313010301.0;X5ZJ47N8;4;1
313010302.0;X5ZJ47N8;5;1
313010303.0;X5ZJ47N8;5;1
313010304.0;X5ZJ47N8;5;2
313010305.0;X5ZJ47N8;4;1
313010306.0;X5ZJ47N8;5;1
313010307.0;X5ZJ47N8;5;1
313010308.0;X5ZJ47N8;5;1
313010309.0;X5ZJ47N8;3;2
313010310.0;X5ZJ47N8;5;3
313010311.0;X5ZJ47N8;5;1
313010312.0;X5ZJ47N8;5;1
313010313.0;X5ZJ47N8;3;1
313010314.0;X5ZJ47N8;5;1
313010315.0;X5ZJ47N8;4;1
313010316.0;X5ZJ47N8;5;1
313020401.0;5JEY3D72;5;4
313020402.0;5JEY3D72;4;1
313020403.0;5JEY3D72;4;2
313020404.0;5JEY3D72;4;2
313020405.0;5JEY3D72;5;1
313020406.0;5JEY3D72;5;1
313010401.0;E4BBZ99M;5;1
313020407.0;5JEY3D72;5;1
313020408.0;5JEY3D72;4;1
313010501.0;XSRAGEN7;5;1
313010502.0;XSRAGEN7;5;1
313010503.0;XSRAGEN7;5;2
313010504.0;XSRAGEN7;5;1
313010505.0;XSRAGEN7;5;4
313010506.0;XSRAGEN7;5;1
313010507.0;XSRAGEN7;5;1
313010508.0;XSRAGEN7;4;1
313010509.0;XSRAGEN7;5;2
313010510.0;XSRAGEN7;5;1
313010511.0;XSRAGEN7;5;1
313010601.0;WKBEZC8L;5;5
313010602.0;WKBEZC8L;4;1
313010603.0;WKBEZC8L;4;1
313010604.0;WKBEZC8L;4;1
313010605.0;WKBEZC8L;5;1
313010606.0;WKBEZC8L;4;2
313010607.0;WKBEZC8L;5;1
313010608.0;WKBEZC8L;5;1
313010609.0;WKBEZC8L;4;1
313010610.0;WKBEZC8L;4;1
313010611.0;WKBEZC8L;5;1
313010612.0;WKBEZC8L;3;1
313010701.0;KVEKKEJJ;5;5
313010702.0;KVEKKEJJ;5;1
313010703.0;KVEKKEJJ;5;1
313010704.0;KVEKKEJJ;4;3
313010705.0;KVEKKEJJ;5;4
313010706.0;KVEKKEJJ;5;1
313010707.0;KVEKKEJJ;5;1
313010708.0;KVEKKEJJ;5;3
313010709.0;KVEKKEJJ;5;1
313010710.0;KVEKKEJJ;5;1
313010801.0;54A2U263;4;1
313010802.0;54A2U263;5;2
313010803.0;54A2U263;5;1
313010804.0;54A2U263;4;3
313010805.0;54A2U263;4;4
313010806.0;54A2U263;5;3
313010807.0;54A2U263;3;1
313010808.0;54A2U263;5;1
313010809.0;54A2U263;4;1
313010810.0;54A2U263;4;1
313010811.0;54A2U263;5;1
313010812.0;54A2U263;5;2
313010813.0;54A2U263;5;1
313010901.0;EBCYA2HT;4;1
313010902.0;EBCYA2HT;5;1
313010903.0;EBCYA2HT;5;1
313010904.0;EBCYA2HT;5;1
313010905.0;EBCYA2HT;5;1
313010906.0;EBCYA2HT;5;1
313010907.0;EBCYA2HT;5;1
313010908.0;EBCYA2HT;5;3
313010909.0;EBCYA2HT;5;1
313020901.0;JPZYKLEL;4;5
313011001.0;7YGC47FD;5;1
313011002.0;7YGC47FD;5;4
313011003.0;7YGC47FD;4;1
313011004.0;7YGC47FD;4;1
313011005.0;7YGC47FD;4;1
313011006.0;7YGC47FD;4;1
313011007.0;7YGC47FD;3;1
313011008.0;7YGC47FD;5;5
313011009.0;7YGC47FD;5;5
313011010.0;7YGC47FD;2;1
314010101.0;9UPHGVMG;5;1
314010102.0;9UPHGVMG;5;1
314010103.0;9UPHGVMG;5;1
314010104.0;9UPHGVMG;5;1
314010105.0;9UPHGVMG;5;1
314010106.0;9UPHGVMG;5;4
314010107.0;9UPHGVMG;5;2
314010108.0;9UPHGVMG;5;1
314010109.0;9UPHGVMG;5;1
314010110.0;9UPHGVMG;5;1
314010111.0;9UPHGVMG;5;3
314010112.0;9UPHGVMG;5;1
314010113.0;9UPHGVMG;5;1
314010114.0;9UPHGVMG;5;4
314010115.0;9UPHGVMG;5;1
314010201.0;QERP2A8U;5;1
314010202.0;QERP2A8U;3;1
314010203.0;QERP2A8U;2;3
314010204.0;QERP2A8U;2;4
314010205.0;QERP2A8U;5;1
314010206.0;QERP2A8U;4;1
314010207.0;QERP2A8U;4;3
314010208.0;QERP2A8U;4;2
314010209.0;QERP2A8U;5;1
314010301.0;VYL4SZ9Y;4;3
314010302.0;VYL4SZ9Y;5;1
314010303.0;VYL4SZ9Y;5;1
314010304.0;VYL4SZ9Y;4;1
314010305.0;VYL4SZ9Y;4;2
314010306.0;VYL4SZ9Y;5;1
314010307.0;VYL4SZ9Y;5;1
314010308.0;VYL4SZ9Y;5;1
314010309.0;VYL4SZ9Y;5;1
314010310.0;VYL4SZ9Y;5;4
314010311.0;VYL4SZ9Y;2;1
314010312.0;VYL4SZ9Y;5;1
314010313.0;VYL4SZ9Y;5;1
314010401.0;2EHQ26JR;5;1
314010402.0;2EHQ26JR;5;4
314010403.0;2EHQ26JR;5;4
314010404.0;2EHQ26JR;5;1
314010405.0;2EHQ26JR;5;1
314010406.0;2EHQ26JR;5;1
314010407.0;2EHQ26JR;4;4
314010408.0;2EHQ26JR;5;1
314010409.0;2EHQ26JR;4;1
314010410.0;2EHQ26JR;5;1
314010411.0;2EHQ26JR;5;1
314010412.0;2EHQ26JR;5;4
314010413.0;2EHQ26JR;5;1
314010414.0;2EHQ26JR;5;1
314010415.0;2EHQ26JR;5;4
314010416.0;2EHQ26JR;5;4
314010417.0;2EHQ26JR;5;1
314010418.0;2EHQ26JR;5;1
314010501.0;EVM7T777;3;1
314010502.0;EVM7T777;3;1
314010503.0;EVM7T777;2;1
314010504.0;EVM7T777;4;2
314010505.0;EVM7T777;4;2
314010506.0;EVM7T777;3;1
314010507.0;EVM7T777;1;3
314010508.0;EVM7T777;3;1
314010509.0;EVM7T777;3;1
314010510.0;EVM7T777;4;5
314010511.0;EVM7T777;4;4
314010512.0;EVM7T777;4;1
314010513.0;EVM7T777;4;1
314010514.0;EVM7T777;4;1
314010515.0;EVM7T777;5;1
314010516.0;EVM7T777;5;5
314010517.0;EVM7T777;2;1
314010518.0;EVM7T777;5;3
314010519.0;EVM7T777;3;5
314010520.0;EVM7T777;4;1
314010521.0;EVM7T777;3;1
314010522.0;EVM7T777;5;2
314010523.0;EVM7T777;5;3
314010601.0;UE8ZBUWH;4;4
314010602.0;UE8ZBUWH;4;5
314010603.0;UE8ZBUWH;5;1
314010604.0;UE8ZBUWH;5;5
314010605.0;UE8ZBUWH;5;1
315010101.0;84SG4FNK;4;5
315010102.0;84SG4FNK;4;5
315010103.0;84SG4FNK;4;5
315010104.0;84SG4FNK;2;5
315010105.0;84SG4FNK;5;5
315010106.0;84SG4FNK;4;1
315010107.0;84SG4FNK;5;4
315010108.0;84SG4FNK;3;3
315010109.0;84SG4FNK;3;1
315010110.0;84SG4FNK;4;3
315010111.0;84SG4FNK;3;5
315010112.0;84SG4FNK;2;5
315010113.0;84SG4FNK;5;5
315010114.0;84SG4FNK;4;1
315010115.0;84SG4FNK;3;4
315010116.0;84SG4FNK;3;5
315010117.0;84SG4FNK;5;5
315010118.0;84SG4FNK;4;4
315010119.0;84SG4FNK;5;4
315010120.0;84SG4FNK;2;1
315010201.0;3YMX8LKM;4;1
315010202.0;3YMX8LKM;4;4
315010203.0;3YMX8LKM;5;1
315010204.0;3YMX8LKM;4;1
315010205.0;3YMX8LKM;4;1
315010206.0;3YMX8LKM;3;1
315010207.0;3YMX8LKM;3;1
315010208.0;3YMX8LKM;3;1
315010209.0;3YMX8LKM;4;1
315010210.0;3YMX8LKM;5;1
315010211.0;3YMX8LKM;4;1
315010212.0;3YMX8LKM;5;1
315010213.0;3YMX8LKM;5;1
315010214.0;3YMX8LKM;5;1
315010215.0;3YMX8LKM;4;1
315010216.0;3YMX8LKM;5;1
315010217.0;3YMX8LKM;5;1
315010218.0;3YMX8LKM;4;1
315010219.0;3YMX8LKM;4;1
315010220.0;3YMX8LKM;3;1
315010221.0;3YMX8LKM;5;1
315010222.0;3YMX8LKM;2;1
315010223.0;3YMX8LKM;2;1
315010224.0;3YMX8LKM;4;4
315010225.0;3YMX8LKM;5;1
315010226.0;3YMX8LKM;4;5
315010227.0;3YMX8LKM;4;1
315010228.0;3YMX8LKM;3;1
315010229.0;3YMX8LKM;3;1
315010230.0;3YMX8LKM;4;3
315010231.0;3YMX8LKM;4;5
315010301.0;Y4RD39QX;4;1
315010302.0;Y4RD39QX;4;1
315010303.0;Y4RD39QX;4;1
315010304.0;Y4RD39QX;5;1
315010305.0;Y4RD39QX;5;1
315010306.0;Y4RD39QX;2;1
315010307.0;Y4RD39QX;4;1
315010308.0;Y4RD39QX;5;5
315010309.0;Y4RD39QX;3;1
315010310.0;Y4RD39QX;4;1
315010311.0;Y4RD39QX;4;1
315010312.0;Y4RD39QX;4;1
315010313.0;Y4RD39QX;4;1
315010314.0;Y4RD39QX;3;1
315010315.0;Y4RD39QX;4;1
315010316.0;Y4RD39QX;4;1
315010317.0;Y4RD39QX;4;1
315010318.0;Y4RD39QX;5;1
315010319.0;Y4RD39QX;4;1
315010320.0;Y4RD39QX;4;1
315010321.0;Y4RD39QX;3;5
315010322.0;Y4RD39QX;3;5
315010323.0;Y4RD39QX;4;1
315010324.0;Y4RD39QX;5;1
315010325.0;Y4RD39QX;4;2
315010326.0;Y4RD39QX;5;1
315010327.0;Y4RD39QX;4;1
315010328.0;Y4RD39QX;2;1
315010401.0;CV2YGQAK;4;5
315010402.0;CV2YGQAK;4;1
315010403.0;CV2YGQAK;5;1
315010404.0;CV2YGQAK;5;2
315010405.0;CV2YGQAK;4;1
315010406.0;CV2YGQAK;3;1
315010407.0;CV2YGQAK;3;1
315010408.0;CV2YGQAK;5;1
315010409.0;CV2YGQAK;4;1
315010410.0;CV2YGQAK;1;3
315010411.0;CV2YGQAK;4;1
315010412.0;CV2YGQAK;4;1
315010413.0;CV2YGQAK;2;1
315010414.0;CV2YGQAK;5;1
315010415.0;CV2YGQAK;5;1
315010416.0;CV2YGQAK;4;1
315010417.0;CV2YGQAK;5;4
315020401.0;FXTXPEB8;4;1
315020402.0;FXTXPEB8;4;2
315020403.0;FXTXPEB8;5;2
315010418.0;CV2YGQAK;4;1
315010419.0;CV2YGQAK;5;1
315010420.0;CV2YGQAK;3;2
315010421.0;CV2YGQAK;5;1
315010422.0;CV2YGQAK;4;1
315010423.0;CV2YGQAK;5;1
315010424.0;CV2YGQAK;5;1
315010425.0;CV2YGQAK;5;1
315010426.0;CV2YGQAK;4;1
315010427.0;CV2YGQAK;5;1
315010428.0;CV2YGQAK;3;1
315010501.0;BLXXQ8HK;2;1
315010502.0;BLXXQ8HK;2;1
315010503.0;BLXXQ8HK;1;3
315010504.0;BLXXQ8HK;1;2
315010505.0;BLXXQ8HK;2;1
315010506.0;BLXXQ8HK;1;1
315010507.0;BLXXQ8HK;1;2
315010508.0;BLXXQ8HK;1;3
315010509.0;BLXXQ8HK;1;3
315010510.0;BLXXQ8HK;1;1
315010511.0;BLXXQ8HK;2;1
315010512.0;BLXXQ8HK;1;3
315010513.0;BLXXQ8HK;1;3
315010514.0;BLXXQ8HK;2;2
315010515.0;BLXXQ8HK;1;1
315010516.0;BLXXQ8HK;1;2
315010517.0;BLXXQ8HK;3;1
315010518.0;BLXXQ8HK;2;3
315010519.0;BLXXQ8HK;2;4
315010520.0;BLXXQ8HK;1;3
315010521.0;BLXXQ8HK;2;3
315010522.0;BLXXQ8HK;2;1
315010523.0;BLXXQ8HK;1;4
315010524.0;BLXXQ8HK;2;3
315010525.0;BLXXQ8HK;3;4
315010526.0;BLXXQ8HK;2;2
315010527.0;BLXXQ8HK;1;1
315010528.0;BLXXQ8HK;1;1
315010529.0;BLXXQ8HK;1;3
315010530.0;BLXXQ8HK;1;2
315010531.0;BLXXQ8HK;1;1
315010601.0;MVUURXP2;5;1
315010602.0;MVUURXP2;5;1
315010603.0;MVUURXP2;5;1
315010604.0;MVUURXP2;5;1
315010605.0;MVUURXP2;5;1
315010606.0;MVUURXP2;4;1
315010607.0;MVUURXP2;5;1
315010608.0;MVUURXP2;5;1
315010609.0;MVUURXP2;5;1
315010610.0;MVUURXP2;5;1
315010611.0;MVUURXP2;4;1
315010612.0;MVUURXP2;5;1
315010613.0;MVUURXP2;5;2
315010614.0;MVUURXP2;4;1
315010615.0;MVUURXP2;5;1
315010616.0;MVUURXP2;3;1
315010617.0;MVUURXP2;4;1
315010618.0;MVUURXP2;5;1
315010619.0;MVUURXP2;5;1
315010620.0;MVUURXP2;4;1
315010621.0;MVUURXP2;4;1
315010622.0;MVUURXP2;4;1
315010623.0;MVUURXP2;2;1
315010624.0;MVUURXP2;4;1
315010625.0;MVUURXP2;4;1
315010626.0;MVUURXP2;5;1
315010701.0;D8YZYYE8;3;2
315010702.0;D8YZYYE8;3;1
315010703.0;D8YZYYE8;3;2
315010704.0;D8YZYYE8;3;1
315010705.0;D8YZYYE8;4;1
315010706.0;D8YZYYE8;4;1
315010707.0;D8YZYYE8;2;4
315010708.0;D8YZYYE8;3;1
315010709.0;D8YZYYE8;3;2
315010710.0;D8YZYYE8;4;1
315010711.0;D8YZYYE8;1;1
315010712.0;D8YZYYE8;5;1
315010713.0;D8YZYYE8;5;1
315010714.0;D8YZYYE8;3;1
315010715.0;D8YZYYE8;3;1
315010716.0;D8YZYYE8;4;1
315010717.0;D8YZYYE8;3;1
315010718.0;D8YZYYE8;4;1
315010719.0;D8YZYYE8;5;2
315010720.0;D8YZYYE8;4;2
315010721.0;D8YZYYE8;4;1
315010722.0;D8YZYYE8;3;1
315010723.0;D8YZYYE8;4;1
315010724.0;D8YZYYE8;5;1
315010725.0;D8YZYYE8;4;1
315010801.0;BJC3QLCH;4;3
315010802.0;BJC3QLCH;5;1
315010803.0;BJC3QLCH;3;3
315010804.0;BJC3QLCH;5;2
315010805.0;BJC3QLCH;4;2
315010806.0;BJC3QLCH;5;2
315010807.0;BJC3QLCH;3;1
315010808.0;BJC3QLCH;4;1
315010809.0;BJC3QLCH;5;1
315010810.0;BJC3QLCH;4;3
315010811.0;BJC3QLCH;5;1
315010812.0;BJC3QLCH;5;2
315010813.0;BJC3QLCH;4;1
315010814.0;BJC3QLCH;5;1
315010815.0;BJC3QLCH;5;1
315010901.0;9BGPM9FF;4;3
315010902.0;9BGPM9FF;5;2
315010903.0;9BGPM9FF;5;1
315010904.0;9BGPM9FF;5;1
315010905.0;9BGPM9FF;4;2
315010906.0;9BGPM9FF;5;3
315010907.0;9BGPM9FF;5;3
315010908.0;9BGPM9FF;5;1
315010909.0;9BGPM9FF;5;1
315010910.0;9BGPM9FF;5;1
315010911.0;9BGPM9FF;4;1
315010912.0;9BGPM9FF;5;4
315010913.0;9BGPM9FF;4;2
315010914.0;9BGPM9FF;5;3
315010915.0;9BGPM9FF;4;5
315010916.0;9BGPM9FF;5;1
315010917.0;9BGPM9FF;5;1
315010918.0;9BGPM9FF;4;1
315010919.0;9BGPM9FF;5;5
315010920.0;9BGPM9FF;5;2
315010921.0;9BGPM9FF;5;2
315010922.0;9BGPM9FF;5;1
315010923.0;9BGPM9FF;5;2
315010924.0;9BGPM9FF;5;2
315010925.0;9BGPM9FF;5;1
315010926.0;9BGPM9FF;4;1
315010927.0;9BGPM9FF;5;1
315010928.0;9BGPM9FF;5;1
315011001.0;PGQARWWK;4;3
315011002.0;PGQARWWK;2;2
315011003.0;PGQARWWK;2;2
315011004.0;PGQARWWK;3;2
315011005.0;PGQARWWK;2;3
315011006.0;PGQARWWK;4;4
315011007.0;PGQARWWK;5;1
315011008.0;PGQARWWK;3;2
315011009.0;PGQARWWK;4;2
315011010.0;PGQARWWK;3;2
315011011.0;PGQARWWK;2;2
315011012.0;PGQARWWK;1;2
315011013.0;PGQARWWK;1;2
315011014.0;PGQARWWK;2;3
315011015.0;PGQARWWK;1;4
315011016.0;PGQARWWK;2;2
315011017.0;PGQARWWK;1;4
315011018.0;PGQARWWK;1;4
315011019.0;PGQARWWK;1;2
315011020.0;PGQARWWK;1;5
315011021.0;PGQARWWK;2;4
315011022.0;PGQARWWK;2;5
315011023.0;PGQARWWK;2;4
315011024.0;PGQARWWK;3;3
315011025.0;PGQARWWK;4;3
315011026.0;PGQARWWK;1;2
315011027.0;PGQARWWK;2;2
315011028.0;PGQARWWK;3;2
315011101.0;BEXFGKXR;5;1
315011102.0;BEXFGKXR;5;1
315011103.0;BEXFGKXR;5;1
